RECORDING_SESSION_LABEL,Session_Name,which_face,image_location_x,image_location_y,condition,response,correct_response,accuracy,TRIAL_INDEX,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y,CURRENT_FIX_DURATION
49,49,C_M_03.jpg,799,251,top,/,/,TRUE,77,1,773.1,453.6,143
49,49,C_M_03.jpg,799,251,top,/,/,TRUE,77,2,764.8,309.6,219
49,49,C_M_03.jpg,799,251,top,/,/,TRUE,77,3,760.7,294.8,222
49,49,M_F_04.jpg,799,251,top,/,/,TRUE,88,1,796.4,428,182
49,49,M_F_04.jpg,799,251,top,/,/,TRUE,88,2,778.3,249.7,376
49,49,B_M_03.jpg,799,675,bottom,z,z,TRUE,91,1,805.5,450.7,3
49,49,B_M_03.jpg,799,675,bottom,z,z,TRUE,91,2,795.8,440.8,176
49,49,B_M_03.jpg,799,675,bottom,z,z,TRUE,91,3,790.5,688.1,209
49,49,B_M_03.jpg,799,675,bottom,z,z,TRUE,91,4,829.4,781,369
50,50,C_M_03.jpg,799,675,bottom,.,/,FALSE,15,1,780.4,525.5,123
50,50,C_M_03.jpg,799,675,bottom,.,/,FALSE,15,2,779,646.8,240
50,50,C_M_03.jpg,799,675,bottom,.,/,FALSE,15,3,770,687.2,423
50,50,C_M_03.jpg,799,675,bottom,.,/,FALSE,15,4,821.1,704.4,350
50,50,M_F_04.jpg,799,251,top,.,/,FALSE,31,1,796.8,442.6,132
50,50,M_F_04.jpg,799,251,top,.,/,FALSE,31,2,788.7,284.1,178
50,50,M_F_04.jpg,799,251,top,.,/,FALSE,31,3,778.7,271.8,379
50,50,M_F_04.jpg,799,251,top,.,/,FALSE,31,4,821.7,273.4,271
50,50,M_F_04.jpg,799,251,top,.,/,FALSE,31,5,773,281,407
50,50,M_F_04.jpg,799,251,top,.,/,FALSE,31,6,809.7,271.6,146
50,50,M_F_04.jpg,799,675,bottom,.,/,FALSE,41,1,788.2,576.4,115
50,50,M_F_04.jpg,799,675,bottom,.,/,FALSE,41,2,770.6,689.2,178
50,50,M_F_04.jpg,799,675,bottom,.,/,FALSE,41,3,771.5,726.9,447
50,50,I_M_04.jpg,799,251,top,.,/,FALSE,64,1,795.2,398,162
50,50,I_M_04.jpg,799,251,top,.,/,FALSE,64,2,810.8,331.8,615
50,50,B_M_03.jpg,799,675,bottom,x,z,FALSE,77,1,795.3,506.8,104
50,50,B_M_03.jpg,799,675,bottom,x,z,FALSE,77,2,804.2,643.3,144
50,50,B_M_03.jpg,799,675,bottom,x,z,FALSE,77,3,795.6,726.3,289
50,50,C_M_03.jpg,799,251,top,.,/,FALSE,78,1,798.4,408.2,167
50,50,C_M_03.jpg,799,251,top,.,/,FALSE,78,2,796.6,277.1,230
50,50,C_M_03.jpg,799,251,top,.,/,FALSE,78,3,777.9,275.7,243
50,50,C_M_03.jpg,799,251,top,.,/,FALSE,78,4,824.4,275.8,120
50,50,I_M_04.jpg,799,675,bottom,.,/,FALSE,84,1,782.4,647.4,235
50,50,I_M_04.jpg,799,675,bottom,.,/,FALSE,84,2,759.1,673.1,292
50,50,I_M_04.jpg,799,675,bottom,.,/,FALSE,84,3,821,714.1,113
50,50,B_M_03.jpg,799,251,top,z,z,TRUE,92,1,804,406.6,125
50,50,B_M_03.jpg,799,251,top,z,z,TRUE,92,2,796,256.4,390
50,50,B_M_03.jpg,799,251,top,z,z,TRUE,92,3,758.5,272.7,209
